name	rating	lat	lon	idx	address
Школа № 630	146	55.710528846	37.612162989	570	Россия, Москва, 5-й Рощинский проезд, 4
Школа № 630	146	55.718623	37.616593	571	Россия, Москва, Мытная улица, 50, корп. 3
Школа № 630	146	55.718035	37.593153	572	Россия, Москва, Ленинский проспект, 18А
Школа № 630	146	55.696878	37.618958	573	Россия, Москва, Варшавское шоссе, 12
Школа № 630	146	55.713404	37.614402	574	Россия, Москва, Хавская улица, 15, стр. 3
Школа № 1583	147	55.853582966	37.508011371	575	Россия, Москва, Флотская улица, 60
Школа № 1583	147	55.854763	37.507895	576	Россия, Москва, Флотская улица, 64
Школа № 1583	147	55.84423	37.499788	577	Россия, Москва, Кронштадтский бульвар, 33
Школа № 1583	147	55.849802	37.494514	578	Россия, Москва, Смольная улица, 25
Школа № 1208	148	55.70843	37.770098	579	Россия, Москва, улица Шумилова, 2, корп. 2, стр. 15
Школа № 1208	148	55.707046	37.773841	580	Россия, Москва, улица Шумилова, 14, корп. 2
Школа № 1208	148	55.707192	37.770841	581	Россия, Москва, Зеленодольская улица, 33, корп. 2
Школа № 1208	148	55.716542	37.74878	582	Россия, Москва, Васильцовский переулок, 1
Школа № 1208	148	55.70827964584987	37.775602326901094	583	Россия, Москва, улица Шумилова, 9
Школа № 1208	148	55.707754	37.771437	584	Россия, Москва, Зеленодольская улица, 33, корп. 3
Гимназия г. Троицка	149	55.472476	37.294414	585	Россия, Москва, Троицк, Октябрьский проспект, 6
Гимназия г. Троицка	149	55.490564	37.299443	586	Россия, Москва, Троицк, микрорайон В, 53
Школа № 1506	150	55.890594	37.658874	587	Россия, Москва, улица Грекова, 11А
Школа № 1506	150	55.889801	37.65077	588	Россия, Москва, Широкая улица, 1А
Школа № 1354 Вектор	151	55.548946	37.56255	589	Россия, Москва, Изюмская улица, 34, корп. 3
Школа № 1354 Вектор	151	55.5480928345165	37.563825641409956	590	Россия, Москва, Изюмская улица, 38, корп. 1
Школа № 1354 Вектор	151	55.549841	37.56323	591	Россия, Москва, Изюмская улица, 28к3
ГБПОУ Воробьевы Горы	152	55.69852226	37.55536223	592	Россия, Москва, Университетский проспект, 4А
ГБПОУ Воробьевы Горы	152	55.6997287776621	37.55720127116384	593	Россия, Москва, улица Фотиевой, 14к3
ГБПОУ Воробьевы Горы	152	55.60213194308725	37.534698908960046	594	Россия, Москва, Новоясеневский проспект, 30, корп. 3
ГБПОУ Воробьевы Горы	152	55.718917	37.605149	595	Россия, Москва, Донская улица, 37
ГБПОУ Воробьевы Горы	152	55.702967	37.554538	596	Россия, Москва, улица Косыгина, 17к1
Школа № 2025	153	55.677373	37.445923	597	Россия, Москва, Большая Очаковская улица, 42, корп. 2
Школа № 2025	153	55.689828	37.469217	598	Россия, Москва, Большая Очаковская улица, 1, корп. 1
Школа № 2025	153	55.68376113	37.4571458	599	Россия, Москва, Большая Очаковская улица, 18
Школа № 2025	153	55.674174	37.454785	600	Россия, Москва, Озёрная улица, 27, корп. 2
Школа № 2025	153	55.675683866620666	37.4485901503501	601	Россия, Москва, Большая Очаковская улица, 39, корп. 3
Школа № 887	154	55.736896	37.427616	602	Россия, Москва, Ельнинская улица, 10
Школа № 887	154	55.737187	37.427758	603	Россия, Москва, Ельнинская улица, 10с2
Школа № 887	154	55.729146	37.42725	604	Россия, Москва, улица Ивана Франко, 28, корп. 3
Школа № 887	154	55.740273	37.42055	605	Россия, Москва, Ельнинская улица, 24
Школа № 887	154	55.732322	37.439822	606	Россия, Москва, Молдавская улица, 6, корп. 2
Школа № 138	155	55.782225	37.46644	607	Россия, Москва, бульвар Генерала Карбышева, 15, корп. 3
Школа № 138	155	55.781254	37.464634	608	Россия, Москва, улица Генерала Глаголева, 10, корп. 2
Школа № 138	155	55.78698261	37.476376431	609	Россия, Москва, улица Берзарина, 19, корп. 2
Школа № 138	155	55.780675063	37.467183235	610	Россия, Москва, бульвар Генерала Карбышева, 9, корп. 2
ГКОУ школа Технологии обучения	157	55.800054248182526	37.54220132144391	611	Россия, Москва, Красноармейская улица, 15
ГКОУ школа Технологии обучения	157	55.741141	37.550185	612	Россия, Москва, Резервный проезд, 10
Школа № 1223	158	55.844641	37.553452	613	Россия, Москва, Большая Академическая улица, 77А
Школа № 1223	158	55.841226	37.532944	614	Россия, Москва, 3-й Новомихалковский проезд, 24
Школа № 1223	158	55.83856	37.527082	615	Россия, Москва, Михалковская улица, 13А
Школа № 1591	159	55.741813	37.874266	616	Россия, Москва, Новокосинская улица, 42А
Школа № 1591	159	55.7418	37.872117	617	Россия, Москва, Новокосинская улица, 40А
Школа № 1591	159	55.744118	37.869774	618	Россия, Москва, Новокосинская улица, 41
Школа на проспекте Вернадского	160	55.652634	37.485035	619	Россия, Москва, Ленинский проспект, 156, корп. 1
Школа на проспекте Вернадского	160	55.657145	37.487522	620	Россия, Москва, улица 26-ти Бакинских Комиссаров, 3, корп. 4
Школа на проспекте Вернадского	160	55.653457513	37.483745329	621	Россия, Москва, пр-т Вернадского, 127, корп. 2
Школа на проспекте Вернадского	160	55.653841	37.485541	622	Россия, Москва, Ленинский проспект, 156, корп. 2
Школа № 709	161	55.935479192796286	37.55599946224348	623	Россия, Москва, 9-я Северная линия, 1, корп. 2
Школа № 709	161	55.915183	37.548299	624	Россия, Москва, Челобитьевское шоссе, 2
Школа № 709	161	55.93793174583686	37.54973404350538	625	Россия, Москва, 7-я Северная линия, 13, стр. 1
Школа № 2101	162	55.74160653	37.47785637	626	Россия, Москва, Большая Филёвская улица, 39
Школа № 2101	162	55.736379	37.462644	627	Россия, Москва, Малая Филёвская улица, 26, корп. 2
Школа № 2101	162	55.734953	37.480133	628	Россия, Москва, Кастанаевская улица, 29, корп. 1
Школа № 2101	162	55.73270651	37.46749381	629	Россия, Москва, Кастанаевская улица, 43
Школа № 2101	162	55.732218227	37.465008866	630	Россия, Москва, Кастанаевская улица, 45
Школа № 1553 имени В.И. Вернадского	163	55.721053	37.649046	631	Россия, Москва, Дербеневская улица, 13
Школа № 1948 Лингвист-М	164	55.664025	37.583992	632	Россия, Москва, Болотниковская улица, 52, корп. 3
Школа № 1948 Лингвист-М	164	55.664882433	37.559004934	633	Россия, Москва, Новочерёмушкинская улица, 64, корп. 2
Школа № 1948 Лингвист-М	164	55.665142	37.558406	634	Россия, Москва, Новочерёмушкинская улица, 62, корп. 2
Школа № 1353 имени генерала Д.Ф. Алексеева	165	55.994096	37.203527	635	Россия, Москва, Зеленоград, 4-й микрорайон, Берёзовая аллея, 9А
Школа № 1353 имени генерала Д.Ф. Алексеева	165	55.995583	37.202228	636	Россия, Москва, Зеленоград, 4-й микрорайон, Берёзовая аллея, 7А
Школа № 1353 имени генерала Д.Ф. Алексеева	165	55.99184417	37.20932245	637	Россия, Москва, Зеленоград, к448А
Школа № 1353 имени генерала Д.Ф. Алексеева	165	55.995861	37.206117	638	Россия, Москва, Зеленоград, к425А
Школа № 625	166	55.689548	37.588793	639	Россия, Москва, Новочерёмушкинская улица, 3
Школа № 625	166	55.69189951853385	37.59311015211462	640	Россия, Москва, улица Шверника, 17, корп. 2
Школа № 1210	167	55.792917	37.455685	641	Россия, Москва, Живописная улица, 32
Школа № 1210	167	55.800147	37.457146	642	Россия, Москва, улица Гамалеи, 17, корп. 1
Школа № 1210	167	55.807089	37.452344	643	Россия, Москва, Авиационная улица, 71, корп. 3
Школа № 2129	168	55.705421	37.672064	644	Россия, Москва, 5-я Кожуховская улица, 15
Школа № 2129	168	55.707672	37.675584	645	Россия, Москва, 3-й Кожуховский проезд, 3А
Школа № 2129	168	55.703813	37.681206	646	Россия, Москва, улица Петра Романова, 16
Школа № 2129	168	55.700622	37.683263	647	Россия, Москва, 2-й Южнопортовый проезд, 11, стр. 2
Школа № 2129	168	55.706532	37.672195	648	Россия, Москва, 6-я Кожуховская улица, 8
Школа № 1245	169	55.60346036953397	37.60137397397425	649	Россия, Москва, Кировоградская улица, 21
Школа № 1245	169	55.599718	37.593994	650	Россия, Москва, Кировоградская улица, 42, корп. 2
Школа № 1245	169	55.599397	37.595239	651	Россия, Москва, Кировоградская улица, 42Б
Измайловская школа № 1508	170	55.797568	37.785306	652	Россия, Москва, Измайловский бульвар, 7
Измайловская школа № 1508	170	55.79957843358217	37.796510988048176	653	Россия, Москва, Верхняя Первомайская улица, 47А
Измайловская школа № 1508	170	55.793777	37.795817	654	Россия, Москва, Первомайская улица, 65
Измайловская школа № 1508	170	55.795416	37.801593	655	Россия, Москва, Средняя Первомайская улица, 8
Измайловская школа № 1508	170	55.79208	37.802529	656	Россия, Москва, Первомайская улица, 78
Измайловская школа № 1508	170	55.801666	37.7907	657	Россия, Москва, Сиреневый бульвар, 20
Московская международная школа	171	55.763373	37.781523	658	Россия, Москва, шоссе Энтузиастов, 72
Московская международная школа	171	55.762218374	37.786934185	659	Россия, Москва, 3-я Владимирская улица, 5
Московская международная школа	171	55.75696048823316	37.80348181351653	660	Россия, Москва, Федеративный проспект, 11
Московская международная школа	171	55.754199	37.786504	661	Россия, Москва, 3-я Владимирская улица, 30А
Московская международная школа	171	55.754964586	37.786386839	662	Россия, Москва, 3-я Владимирская улица, 26А
Московская международная школа	171	55.756079	37.801197	663	Россия, Москва, Федеративный проспект, 8А, стр. 1
Школа № 1392 имени Д.В. Рябинкина	172	55.549652	37.323729	664	Россия, Москва, поселение Филимонковское, посёлок Марьино, 2
Школа № 1392 имени Д.В. Рябинкина	172	55.517242	37.346095	665	Россия, Москва, поселение Десёновское, 3-я Нововатутинская улица, 13, корп. 3
Школа № 1392 имени Д.В. Рябинкина	172	55.480551	37.39152	666	Россия, Москва, поселение Десёновское, деревня Яковлево, Школьная улица, 33
Школа № 1392 имени Д.В. Рябинкина	172	55.502605	37.329914	667	Россия, Москва, поселение Десёновское, улица Дмитрия Рябинкина, 10
Школа № 1392 имени Д.В. Рябинкина	172	55.517339	37.353425	668	Россия, Москва, поселение Десёновское, 2-я Нововатутинская улица, 2
Школа № 1504	173	55.755474	37.837906	669	Россия, Москва, улица Сталеваров, 20А
Школа № 1504	173	55.762448	37.837759	670	Россия, Москва, улица Сталеваров, 10А
Школа № 1504	173	55.757058	37.837962	671	Россия, Москва, улица Сталеваров, 16А
Школа № 1512	174	55.718474	37.830404	672	Россия, Москва, Косинская улица, 24А
Школа № 1512	174	55.718993	37.827895	673	Россия, Москва, улица Молдагуловой, 30Б
Школа № 1434 Раменки	175	55.690736	37.499993	674	Россия, Москва, улица Раменки, 15, корп. 1
Школа № 1434 Раменки	175	55.689177120978556	37.49714399999948	675	Россия, Москва, улица Раменки, 15, корп. 2
ГКОУ КШИ № 1	176	55.74161	37.408209	676	Россия, Москва, Оршанская улица, 14
ГКОУ КШИ № 1	176	55.735854	37.69173	677	Россия, Москва, Большая Калитниковская улица, 42/5
ГКОУ КШИ № 1	176	55.864694	37.51517	678	Россия, Москва, Зеленоградская улица, 9
ГКОУ КШИ № 1	176	55.731116	37.456118	679	Россия, Москва, Кастанаевская улица, 59, корп. 1
ГКОУ КШИ № 1	176	55.84376	37.544233	680	Россия, Москва, 4-й Новомихалковский проезд, 14, стр. 1
ГКОУ КШИ № 1	176	55.694462	37.752812	681	Россия, Москва, Волжский бульвар, 52/29с1
ГКОУ КШИ № 1	176	55.81513	37.559062	682	Россия, Москва, улица Вучетича, 30
ГБПОУ ОКГ Столица	177	55.575609	37.574561	683	Россия, Москва, Ратная улица, 14А
ГБПОУ ОКГ Столица	177	55.711632212863286	37.73626084254485	684	Россия, Москва, 1-й Саратовский проезд, 5
Школа № 1797 Богородская	180	55.807174	37.708846	685	Россия, Москва, 1-я Гражданская улица, 96
Школа № 1797 Богородская	180	55.808556	37.71155	686	Россия, Москва, 3-я Гражданская улица, 64
Школа № 1797 Богородская	180	55.807068	37.712294	687	Россия, Москва, Алымов переулок, 15
Школа № 1797 Богородская	180	55.811713	37.715165	688	Россия, Москва, Глебовская улица, 10Б
Школа № 1950	181	55.76659	37.584977	689	Россия, Москва, Зоологическая улица, 28, стр. 1
Школа № 1950	181	55.768264	37.587725	690	Россия, Москва, улица Красина, 20, стр. 1
Школа № 1412	182	55.89098	37.601629	691	Россия, Москва, Мурановская улица, 4А
Школа № 1412	182	55.894599438	37.605754041	692	Россия, Москва, Мурановская улица, 10Г
Школа № 1412	182	55.893168	37.60385	693	Россия, Москва, Мурановская улица, 8Б
Школа № 1492	183	55.539851388	37.505687513	694	Россия, Москва, улица Адмирала Лазарева, 68к3
Школа № 1492	183	55.53717274856963	37.50931889843971	695	Россия, Москва, улица Кадырова, 10
Школа № 1492	183	55.540449	37.507774	696	Россия, Москва, улица Адмирала Лазарева, 62, корп. 2
ГБПОУ колледж полиции	184	55.7858917	37.46649446	697	Россия, Москва, улица Маршала Тухачевского, 46, стр. 3
Школа № 1619	185	55.797184955	37.396426001	698	Россия, Москва, Таллинская улица, 12, корп. 4
Школа № 1619	185	55.798990068	37.408868763	699	Россия, Москва, улица Твардовского, 20
Школа № 1619	185	55.797434421	37.404613898	700	Россия, Москва, Таллинская улица, 20, корп. 4
Школа № 14	186	55.65884	37.467326	701	Россия, Москва, улица Академика Анохина, 36
Школа № 14	186	55.662378	37.46555	702	Россия, Москва, улица Академика Анохина, 32
Школа № 618	187	55.993836	37.207699	703	Россия, Москва, Зеленоград, к429А
Школа № 618	187	55.993436	37.205819	704	Россия, Москва, Зеленоград, к428А
Школа № 618	187	56.002939	37.200716	705	Россия, Москва, Зеленоград, к222А
Школа № 1468	188	55.73962729	37.68577229	706	Россия, Москва, Новорогожская улица, 18, стр. 1
Школа № 1468	188	55.734964	37.672507	707	Россия, Москва, Брошевский переулок, 21
Школа № 1468	188	55.740338	37.678523	708	Россия, Москва, Нижегородская улица, 3Б
Школа № 1468	188	55.745193	37.67702	709	Россия, Москва, Библиотечная улица, 29
Школа № 1468	188	55.742893	37.680794	710	Россия, Москва, Новорогожская улица, 9
Школа № 2120	189	55.603675234	37.365812824	711	Россия, Москва, Московский, улица Бианки, 9А
Школа № 2120	189	55.592598	37.372444	712	Россия, Москва, Московский, микрорайон Град Московский, Радужная улица, 5
Школа № 2120	189	55.600943	37.359563	713	Россия, Москва, Московский, улица Атласова, 7, корп. 3
Школа имени В.В. Маяковского	190	55.715686	37.673183	714	Россия, Москва, 1-я улица Машиностроения, 3/5А
Школа имени В.В. Маяковского	190	55.72339955860399	37.67174544698274	715	Россия, Москва, ул. 1-я Дубровская, 16
Школа имени В.В. Маяковского	190	55.713250637	37.672912514	716	Россия, Москва, 1-я улица Машиностроения, 12, корп. 2
Школа имени В.В. Маяковского	190	55.72929	37.666057	717	Россия, Москва, улица Крутицкий Вал, 5
Школа № 763	191	55.88392142589586	37.69873910453691	718	Россия, Москва, Таймырская улица, 3
Школа № 763	191	55.884483355	37.696934148	719	Россия, Москва, Таймырская улица, 5
Школа № 763	191	55.884113133	37.693550002	720	Россия, Москва, Стартовая улица, 27, корп. 3
Школа № 763	191	55.87896075045602	37.70419266644592	721	Россия, Москва, Анадырский проезд, 51
Школа № 1279	192	55.660391	37.605991	722	Россия, Москва, Сивашская улица, 2, корп. 1
Школа № 1279	192	55.660383	37.597149	723	Россия, Москва, Одесская улица, 13
Школа № 1279	192	55.661474	37.594194	724	Россия, Москва, Болотниковская улица, 36А
Школа № 1279	192	55.663181	37.603797	725	Россия, Москва, Азовская улица, 2, корп. 2
Школа № 2030	193	55.76003	37.555717	726	Россия, Москва, 2-я Звенигородская улица, 8
Школа № 1293	194	55.7388380701206	37.403511258293406	727	Россия, Москва, Партизанская улица, 39
Школа № 1293	194	55.742939	37.410504	728	Россия, Москва, Оршанская улица, 10, корп. 1
Школа № 1293	194	55.74221660658154	37.41050945576238	729	Россия, Москва, Оршанская улица, 10к2
Школа в Капотне	195	55.635747	37.797535	730	Россия, Москва, 3-й квартал Капотни, 24
Школа в Капотне	195	55.639445	37.79815	731	Россия, Москва, 2-й квартал Капотни, 19, стр. 1
Школа в Капотне	195	55.63031752759708	37.796798637365015	732	Россия, Москва, 5-й квартал Капотни, 29
Школа в Капотне	195	55.631839	37.796926	733	Россия, Москва, 5-й квартал Капотни, 28
Школа № 1400	196	55.723052	37.40827	734	Россия, Москва, улица Кубинка, 20, корп. 1
Школа № 1400	196	55.721081	37.411155	735	Россия, Москва, Можайское шоссе, 38, корп. 7
Школа № 1400	196	55.722758	37.41425	736	Россия, Москва, улица Кутузова, 20
Школа № 1400	196	55.718279	37.394195	737	Россия, Москва, улица Говорова, 7
Школа № 1636	197	55.608278	37.73702	738	Россия, Москва, Воронежская улица, 26, корп. 4
Школа № 1636	197	55.606926	37.729492	739	Россия, Москва, Елецкая улица, 12, корп. 3
Школа № 1636	197	55.607863	37.738783	740	Россия, Москва, Ясеневая улица, 35, корп. 2
Школа № 1636	197	55.605648	37.730161	741	Россия, Москва, Ясеневая улица, 21, корп. 3
Школа № 1636	197	55.610816	37.728383	742	Россия, Москва, Воронежская улица, 7, корп. 2
Школа № 2045	198	55.973391	37.17024	743	Россия, Москва, Зеленоград, к2031
Школа № 2045	198	55.967882	37.19085	744	Россия, Москва, Зеленоград, 2312
Школа № 1238	199	55.646656	37.34934	745	Россия, Москва, Чоботовская улица, 8
Школа № 1238	199	55.64518	37.345617	746	Россия, Москва, Чоботовская улица, 19
Школа № 15	200	55.655243	37.562613	747	Россия, Москва, Херсонская улица, 30, корп. 3
Школа № 15	200	55.660169	37.569398	748	Россия, Москва, Перекопская улица, 21
Школа № 15	200	55.661713	37.570394	749	Россия, Москва, Перекопская улица, 28
Школа № 15	200	55.652126	37.559732	750	Россия, Москва, Херсонская улица, 27А
Школа № 1525	201	55.78428	37.669686	751	Россия, Москва, 2-й Красносельский переулок, 18
Школа № 1367	202	55.71749	37.737013	752	Россия, Москва, Волжский бульвар, 6, корп. 3
Школа № 1367	202	55.717226	37.735261	753	Россия, Москва, Волжский бульвар, 6, корп. 4
Школа № 1367	202	55.711998	37.742416	754	Россия, Москва, Волжский бульвар, 16, корп. 2
Школа № 1367	202	55.713551	37.737957	755	Россия, Москва, 2-й Саратовский проезд, 4
Школа № 1367	202	55.714699	37.752201	756	Россия, Москва, улица Васильцовский Стан, 6
Школа № 1367	202	55.713924	37.740754	757	Россия, Москва, Саратовская улица, 16А
Школа № 1370	203	55.884166	37.595667	758	Россия, Москва, Костромская улица, 14Г, стр. 1
Школа № 1370	203	55.883247	37.590982	759	Россия, Москва, Алтуфьевское шоссе, 60Б
Школа № 1370	203	55.883953	37.59469	760	Россия, Москва, Костромская улица, 14, корп. 1
Школа № 1370	203	55.881501	37.593651	761	Россия, Москва, Бибиревская улица, 5
Школа № 152	204	55.800853	37.535047	762	Россия, Москва, 1-я Аэропортовская улица, 1
Школа № 152	204	55.795939	37.545117	763	Россия, Москва, Ленинградский проспект, 46
Школа № 2033	205	55.805627	37.786189	764	Россия, Москва, 5-я Парковая улица, 49
Школа № 2033	205	55.807992	37.779645	765	Россия, Москва, Щёлковское шоссе, 26А
Школа № 2033	205	55.80745471259265	37.78837125190688	766	Россия, Москва, 5-я Парковая улица, 62
Школа № 2033	205	55.80479527735537	37.792811314663766	767	Россия, Москва, 7-я Парковая улица, 33, корп. 5
Школа № 947	206	55.582477	37.677164	768	Россия, Москва, Липецкая улица, 44
Школа № 947	206	55.584948	37.665309	769	Россия, Москва, Бирюлёвская улица, 50
Школа № 947	206	55.585651	37.671153	770	Россия, Москва, Лебедянская улица, 12, корп. 2
Школа № 947	206	55.584573	37.673154	771	Россия, Москва, Лебедянская улица, 14, корп. 3
Школа № 947	206	55.584757	37.674994	772	Россия, Москва, Лебедянская улица, 16
Школа № 236	207	55.882004	37.522452	773	Россия, Москва, Коровинское шоссе, 24А
Школа № 236	207	55.884095	37.523051	774	Россия, Москва, Клязьминская улица, 8А
Школа № 236	207	55.880866	37.523553	775	Россия, Москва, Коровинское шоссе, 20А
Школа № 236	207	55.889315	37.524394	776	Россия, Москва, Клязьминская улица, 7, корп. 4
Школа № 1387	208	55.910305	37.386682	777	Россия, Москва, Машкинское шоссе, 7
Школа № 1387	208	55.904207	37.382735	778	Россия, Москва, Соколово-Мещерская улица, 27
Школа № 1539	209	55.81036	37.641836	779	Россия, Москва, Староалексеевская улица, 1
Школа № 1539	209	55.813919	37.644374	780	Россия, Москва, Маломосковская улица, 7
Школа № 1539	209	55.806952	37.641903	781	Россия, Москва, Новоалексеевская улица, 6
Школа № 354 имени Д.М. Карбышева	210	55.764732	37.665966	782	Россия, Москва, Гороховский переулок, 10
Школа № 354 имени Д.М. Карбышева	210	55.769158	37.668119	783	Россия, Москва, Старая Басманная улица, 35
Школа № 354 имени Д.М. Карбышева	210	55.769335	37.677962	784	Россия, Москва, Лефортовский переулок, 10
Школа № 354 имени Д.М. Карбышева	210	55.76701942	37.67112269	785	Москва, Токмаков переулок, 17, стр. 3
Школа № 1524	211	55.690847	37.719999	786	Россия, Москва, улица Гурьянова, 6, стр. 2
Школа № 1524	211	55.689188	37.721917	787	Россия, Москва, улица Гурьянова, 15
Школа № 1524	211	55.693007	37.720538	788	Россия, Москва, улица Гурьянова, 2, корп. 6
Школа № 1347	212	55.657494217	37.409325866	789	Россия, Москва, улица 50 лет Октября, 14А
Школа № 1347	212	55.65252348997175	37.41408897040537	790	Россия, Москва, улица 50 лет Октября, 13А
Школа № 1347	212	55.657745	37.40649	791	Россия, Москва, улица Главмосстроя, 28
Школа № 2006	213	55.566216	37.582388	792	Россия, Москва, улица Грина, 18, корп. 3, стр. 1
Школа № 2006	213	55.563482	37.576052	793	Россия, Москва, Феодосийская улица, 11А
Школа № 285	214	55.87669503668878	37.62503202953266	794	Россия, Москва, Ясный проезд, 24, корп. 4
Школа № 285	214	55.876277229348204	37.629079070342215	795	Москва, Ясный пр-д, 10, корп.3
Школа № 285	214	55.87654799675354	37.623920556002616	796	Россия, Москва, Ясный проезд, 24, корп. 3
Школа № 285	214	55.87588524741881	37.63009771354541	797	Россия, Москва, Ясный проезд, 10А
Школа № 285	214	55.877466437722184	37.618039281785315	798	Россия, Москва, Ясный проезд, 21
Школа № 1324	215	55.746146	37.819283	799	Россия, Москва, Фрязевская улица, 5
Школа № 1324	215	55.746111	37.820848	800	Россия, Москва, Фрязевская улица, 7
Школа № 1324	215	55.75510753273645	37.8207574628303	801	Россия, Москва, Федеративный проспект, 27
Школа № 1324	215	55.754843603	37.822856348	802	Россия, Москва, Федеративный проспект, 29А
Школа № 1285	216	55.833663	37.418251	803	Россия, Москва, 1-й Тушинский проезд, 12
Школа № 1285	216	55.825897	37.449929	804	Россия, Москва, Тушинская улица, 7
Школа № 1285	216	55.832946	37.419948	805	Россия, Москва, 1-й Тушинский проезд, 13
Школа № 1285	216	55.833814	37.448662	806	Россия, Москва, Вишнёвая улица, 20к1
Школа № 1285	216	55.833871	37.448577	807	Россия, Москва, Вишнёвая улица, 20, корп. 1
Школа № 1563	217	55.806231	37.81063	808	Россия, Москва, 13-я Парковая улица, 29
Школа № 1563	217	55.803127	37.776813	809	Россия, Москва, Сиреневый бульвар, 9
Школа № 1563	217	55.806231	37.81063	810	Россия, Москва, 13-я Парковая улица, 29
Школа № 1563	217	55.80754	37.81044	811	Россия, Москва, 13-я Парковая улица, 33
Школа № 1375	218	55.679027	37.654304	812	Россия, Москва, Высокая улица, 6
Школа № 1375	218	55.679152	37.65924	813	Россия, Москва, Высокая улица, 14
Школа № 1375	218	55.681502	37.656852	814	Россия, Москва, Нагатинская набережная, 24
Школа № 49	219	55.641845	37.547358	815	Россия, Москва, улица Бутлерова, 38А
Школа № 49	219	55.645755	37.535621	816	Россия, Москва, улица Генерала Антонова, 5А
Школа № 49	219	55.643634	37.533987	817	Россия, Москва, улица Генерала Антонова, 4А
Школа № 49	219	55.64737781294379	37.537031614435705	818	Россия, Москва, улица Бутлерова, 24А
Школа № 1584	220	55.744966	37.43014	819	Россия, Москва, Рублёвское шоссе, 24, корп. 4
Школа № 1584	220	55.74506471110453	37.42892299577859	820	Россия, Москва, Рублёвское шоссе, 24, корп. 3
Школа № 1584	220	55.739656	37.437019	821	Россия, Москва, Рублёвское шоссе, 14, корп. 2
Школа № 283	221	55.891253	37.664131	822	Россия, Москва, улица Грекова, 20
Школа № 283	221	55.89193681964856	37.67684459848792	823	Россия, Москва, Осташковская улица, 30, корп. 2
Школа № 283	221	55.889401	37.67091	824	Россия, Москва, Широкая улица, 21А
Школа № 283	221	55.885597	37.667424	825	Россия, Москва, проезд Шокальского, 63А
Школа № 1741	222	55.663317	37.465998	826	Россия, Москва, улица Покрышкина, 9
Школа № 1741	222	55.66672986521286	37.45513203159456	827	Россия, Москва, Никулинская улица, 5
Школа № 460	223	55.678889	37.77176	828	Россия, Москва, Тихорецкий бульвар, 8А
Школа № 460	223	55.671437996	37.768543823	829	Россия, Москва, Белореченская улица, 23А
Школа № 460	223	55.674394	37.809808	830	Россия, Москва, улица Степана Шутова, 8, корп. 3
Школа № 460	223	55.67241162571476	37.76982019784367	831	Россия, Москва, Белореченская улица, 11
Школа № 460	223	55.678684	37.769549	832	Россия, Москва, Тихорецкий бульвар, 10
Школа № 953	224	55.89370204	37.59036157	833	Россия, Москва, Шенкурский проезд, 9
Школа № 953	224	55.896722	37.59597	834	Россия, Москва, улица Лескова, 8А
Школа № 953	224	55.89136	37.592721	835	Россия, Москва, Шенкурский проезд, 4А
Школа № 953	224	55.894269	37.593466	836	Россия, Москва, Шенкурский проезд, 8Г
Школа № 953	224	55.896256	37.588969	837	Россия, Москва, Шенкурский проезд, 15
Школа № 878	226	55.609901465	37.701391007	838	Россия, Москва, Ореховый бульвар, 3
Школа № 878	226	55.6136918	37.697896106	839	Россия, Москва, Шипиловский проезд, 37, корп. 2
Школа № 878	226	55.617046005	37.707770997	840	Россия, Москва, Шипиловская улица, 18, корп. 2
Школа № 878	226	55.611664884	37.713148057	841	Россия, Москва, Ореховый бульвар, 11, корп. 3
Школа № 1374	227	55.86892	37.70381	842	Россия, Москва, Федоскинская улица, 4
Школа № 1374	227	55.864767	37.6959	843	Россия, Москва, Палехская улица, 8
Школа № 1374	227	55.866633	37.698488	844	Россия, Москва, Палехская улица, 10
Школа № 1551	228	55.845268	37.44923	845	Россия, Москва, улица Фабрициуса, 10, корп. 2
Школа № 1551	228	55.846764	37.456026	846	Россия, Москва, улица Свободы, 42, корп. 2
Школа № 1551	228	55.845793	37.450588	847	Россия, Москва, улица Фабрициуса, 6, корп. 2
Школа № 1551	228	55.839371	37.456035	848	Россия, Москва, улица Свободы, 26
Школа № 2065	229	55.595581	37.346724	849	Россия, Москва, Московский, 3-й микрорайон, 8
Школа № 2065	229	55.602854	37.344254	850	Россия, Москва, Московский, 1-й микрорайон, 47
Школа № 2065	229	55.60334	37.345928	851	Россия, Москва, Московский, 1-й микрорайон, 46
Школа № 2121	230	55.677425	37.760267	852	Россия, Москва, Краснодарская улица, 45/11
Школа № 2121	230	55.678702	37.752133	853	Россия, Москва, Краснодарская улица, 25, корп. 2
Школа № 2121	230	55.67528	37.753493	854	Россия, Москва, Армавирская улица, 4
Школа № 2121	230	55.67923961529552	37.752056796674246	855	Россия, Москва, Ставропольская улица, 20
Школа № 1270 Вектор	231	55.741259	37.666392	856	Россия, Москва, Большой Факельный переулок, 21
Школа № 1270 Вектор	231	55.743987	37.664752	857	Россия, Москва, Товарищеский переулок, 21
Школа № 1270 Вектор	231	55.732996	37.661069	858	Россия, Москва, Лавров переулок, 9
Школа № 1287	232	55.796398	37.520943	859	Россия, Москва, проезд Аэропорта, 10
Школа № 1287	232	55.799255	37.525586	860	Россия, Москва, улица Острякова, 7
Школа № 1861 Загорье	233	55.577489	37.671728	861	Россия, Москва, Михневская улица, 8, корп. 2
Школа № 1861 Загорье	233	55.575069	37.667594	862	Россия, Москва, Загорьевский проезд, 7, корп. 3
